id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42299084,Private Room,336207432,Sumbal,,Waverley West,49.78828,-97.17357,Private room,80,1,0,,,1,179,0,
52477462,New York Style Loft with Parking  Exchange District  Coffee  Gym,424777761,Alex,,Point Douglas,49.89917,-97.14179,Entire home/apt,112,2,13,2022-05-21,1.67,4,81,13,
40028073,Warm bedroom,42343280,Ben,,Waverley West,49.78691,-97.20956,Private room,45,1,0,,,1,177,0,
38549806,Serendipity guesthouse,293079642,Stephanie,,River Heights - Fort Garry,49.83747,-97.19515,Private room,70,12,0,,,2,83,0,
52619925,Elegant Verona House-Steps To Trendy Little Italy,44467977,Tony & Nina,,Fort Rouge - East Fort Garry,49.86493,-97.15591,Entire home/apt,112,13,1,2022-05-12,1,2,44,1,
53714436,Luxury top floor 1 Bedroom Condo with free parking,10442737,Theresa,,Fort Rouge - East Fort Garry,49.86327,-97.14368,Entire home/apt,81,3,8,2022-06-05,1.52,1,222,8,
47454177,Room for Rent,321578055,Preet,,Old Kildonan,49.96403,-97.15712,Shared room,65,1,0,,,1,87,0,
53567359,Lovely room for rent in a 2 bedroom unit,346724029,Stanley,,Waverley West,49.79465,-97.17158,Private room,107,3,0,,,2,364,0,
51237362,"Superstore, Pembina Hwy, U of M,South of Winnipeg",413186240,Leila,,Waverley West,49.80774,-97.17327,Entire home/apt,79,2,9,2022-01-01,0.85,7,210,9,
50977112,Stunning 2BR Open Concept Loft In French District,407705150,Suite Stay,,St. Boniface,49.89636,-97.12638,Entire home/apt,153,2,36,2022-05-23,3.31,7,344,36,
10495242,Best Location in WPG,17190273,Leroy,,Fort Rouge - East Fort Garry,49.86804,-97.1542,Private room,77,4,0,,,1,157,0,
52370553,Modern 2 Bdr in South Wpg | Priv Entrance + Free Parking,114498849,Nest Host,,Waverley West,49.79117,-97.19576,Entire home/apt,127,3,7,2022-05-13,0.81,67,360,7,
584739462016135635,NiceSkyLoft in Downtown|Gym & Roof|MTS Centre,430397151,Inna,,Daniel McIntyre,49.894009,-97.144753,Entire home/apt,92,2,11,2022-06-06,8.46,1,145,11,
48870045,Luxurious 2 bedroom basement suite.,394195167,Ngozi,,St. Boniface,49.82565,-97.05434,Entire home/apt,90,1,52,2022-05-31,3.60,3,345,49,
53561872,Cozy 2bedroom condo near UofM with free parking💯,396126223,Jaime,,St. Norbert - Seine River,49.7913,-97.1515,Entire home/apt,85,1,15,2022-05-29,3.13,5,53,15,
24139716,1-bedroom suite next to Grant Park/Pan Am Clinic,8183935,Vlada,,River Heights - Fort Garry,49.86087,-97.15995,Entire home/apt,60,4,161,2022-05-05,3.17,2,66,29,
51525295,"1 BDR | Modern, Blue & Cozy| 6 | Osborne Village",41109580,Ritz,,Fort Rouge - East Fort Garry,49.87856,-97.14201,Entire home/apt,71,1,35,2022-06-03,3.60,8,332,35,
53715553,Cozy St. James Home,128712300,Paige,,St. James,49.88177,-97.21964,Entire home/apt,89,2,41,2022-05-31,6.83,2,24,41,
16994402,crestview park #1,113835860,Thomas,,St. James,49.88911,-97.29477,Entire home/apt,69,1,474,2022-06-01,7.36,2,64,93,
52898954,“Cozy in St. Vital” - Entire Home,428263238,Cindy,,St. Vital,49.84117,-97.10006,Entire home/apt,160,3,11,2022-05-29,1.91,2,261,11,
48074393,Your Heart is Home- Beautiful and cozy space,210947588,Bisi,,Transcona,49.90794,-97.05049,Private room,90,1,0,,,3,343,0,
43269837,wonderful space in Bridgwater,135314777,James,,Waverley West,49.79192,-97.19643,Private room,80,2,0,,,2,87,0,
31905995,"stainless appliances, fireplace",239185971,Faisane,,Transcona,49.90104,-97.04797,Private room,135,5,0,,,1,364,0,
550852534008266963,The Kairo,442702255,Christine,,Point Douglas,49.94167,-97.19974,Entire home/apt,200,1,1,2022-02-13,0.26,1,323,1,
626064194928474042,Trendy 3 Bdr | River Heights | Amazing Location |Newly Renovated,114498849,Nest Host,,River Heights - Fort Garry,49.87108,-97.19378,Entire home/apt,192,2,2,2022-05-20,2,67,39,2,
30428050,✮Cozy King Bed Loft! Downtown Exchange MTS Centre✮,313682239,E.Q,,Daniel McIntyre,49.89426,-97.14266,Entire home/apt,113,2,85,2022-05-19,1.99,12,146,10,
52917154,"1 bed, 1 bath Luxury suite available. Suite 107",375945409,David Jeffrey,,St. Vital,49.82257,-97.06185,Entire home/apt,105,2,0,,,7,355,0,
593587116505565852,Cheerful 4 bedroom Family Home,428263238,Cindy,,St. Vital,49.8421,-97.09941,Entire home/apt,190,3,2,2022-06-05,1.87,2,260,2,
6662161,Clean & cozy private bedroom w/ adjacent bathroom.,22544786,Gina,,St. Norbert - Seine River,49.80077,-97.09658,Private room,48,3,0,,,5,364,0,
31045533,Cozy and New furniture Home,120010020,Misty,,St. Boniface,49.8722,-97.08437,Private room,136,1,0,,,2,178,0,
47546678,Wonderfully Located Character Home Near Corydon,86138438,Dominique,,Fort Rouge - East Fort Garry,49.87209,-97.14993,Entire home/apt,192,7,21,2022-05-23,1.35,15,120,18,
605801805262828354,Room in St. Boniface,7365680,Jennilee,,St. Boniface,49.87959,-97.11423,Private room,50,7,2,2022-05-28,2,1,362,2,
53398131,Lovely 2bedroom well furnished apartment,418981969,Danny,,St. Vital,49.83647,-97.10145,Entire home/apt,105,1,0,,,1,361,0,
557835076762664695,"FREE breakfast, private bedroom, shared bathroom",443336089,Daniel,,Fort Rouge - East Fort Garry,49.8792,-97.15755,Private room,40,1,15,2022-04-19,4.46,8,300,15,
46143194,☀️BRIGHT☀️LARGE 2 BDRM CONDO IN SOUTH WINNIPEG,250960597,Chris & Courtney,,Waverley West,49.80685,-97.17594,Entire home/apt,205,21,29,2022-05-10,1.52,7,209,12,
28389128,2 level condo close to downtown(St.B) Free Parking,116800314,Tevin,,St. Boniface,49.88105,-97.11987,Entire home/apt,115,2,54,2022-05-28,1.22,1,349,22,
23632750,Brand new upper unit luxury home in Crescentwood,83089228,Lucky,,River Heights - Fort Garry,49.84803,-97.15489,Entire home/apt,150,3,33,2022-05-30,3.87,2,132,33,
552415853827862565,"2 bedroom house with free parking, wifi and more",435869843,Eugene,,St. Vital,49.86306,-97.10838,Entire home/apt,82,2,18,2022-06-08,4.70,3,211,18,
49176703,Corporate Stays | Stradbrook | Bright studio,38459934,Corporate Stays,,Fort Rouge - East Fort Garry,49.88173,-97.13554,Entire home/apt,95,20,0,,,27,88,0,
48561678,Bright Studio Steps from the UofM,114498849,Nest Host,,Waverley West,49.81952,-97.15258,Entire home/apt,85,2,24,2022-05-26,1.72,67,133,23,
43931120,Large basement space (Entire basement).,351746280,Adeyemi,,St. Vital,49.83762,-97.10172,Entire home/apt,75,1,13,2021-05-09,0.71,4,7,0,
51267076,Casa Familia welcomes you!,330747660,Mirna And Nathan,,St. Boniface,49.8384697,-97.05571619999999,Entire home/apt,80,1,0,,,3,280,0,
43922294,Blessed Home,348090267,Chuks,,Waverley West,49.77207,-97.17899,Entire home/apt,100,2,0,,,2,12,0,
46437917,Private room near Winnipeg,375702956,Nazima,,River Heights - Fort Garry,49.87315,-97.17001,Private room,550,1,0,,,1,365,0,
20968358,Centrally Located House,455475,Dave,,Daniel McIntyre,49.88387,-97.16298,Private room,50,1,79,2020-04-12,1.79,1,172,0,
554503519578493343,"FREE breakfast, private room, private bathroom",443336089,Daniel,,Fort Rouge - East Fort Garry,49.87858,-97.15675,Private room,52,1,4,2022-05-15,1.09,8,300,4,
552087844563742049,Delightful 2 Bdr | St.B | Priv. Entrance + Parking,114498849,Nest Host,,St. Boniface,49.88473,-97.11227,Entire home/apt,130,2,9,2022-06-01,2.52,67,353,9,
53696049,Bright Suite,209796774,Ady,,Mynarski,49.91095,-97.12869,Entire home/apt,58,1,5,2022-03-20,0.87,4,357,5,
46139114,Corporate Stays | Stradbrook | Amazing 1 br!,38459934,Corporate Stays,,Fort Rouge - East Fort Garry,49.88125,-97.13503,Entire home/apt,117,20,1,2021-08-30,0.11,27,88,1,
36143466,Chic 2BR|Gym+Rooftop|King Bed|Downtown MTS Centre,313682239,E.Q,,Fort Rouge - East Fort Garry,49.89343,-97.1427,Entire home/apt,242,3,41,2022-05-15,1.15,12,179,16,
19945440,Cozy Treetop Suite in Central Winnipeg (Wolseley),141354470,Sheri & Tammy,,Daniel McIntyre,49.88141,-97.16599,Entire home/apt,79,2,93,2022-03-28,1.59,1,74,16,
635114370277142928,Cheerful 1- bedroom available in a house w parking,230861792,Nayeem,,Waverley West,49.814331,-97.148842,Private room,50,1,0,,,1,298,0,
53345105,"Lovely, 1-Bedroom Shared Basement Suite",346988041,Ekene,,Waverley West,49.77223,-97.17886,Shared room,65,1,0,,,3,364,0,
41266813,Corporate Stays | LXTX | Modern 1BR,38459934,Corporate Stays,,Charleswood - Tuxedo - Westwood,49.84584,-97.22758,Entire home/apt,108,20,6,2022-04-20,0.21,27,64,1,
43946934,Gorgeous Views-Corner Unit: 2BDRM(24/7Parking+Gym),74203278,Roam Rentals,,Daniel McIntyre,49.89334,-97.14585,Entire home/apt,159,1,162,2022-05-25,6.87,23,26,101,
579118467489074418,Lovely Studio|King Bed|Roof Top+GYM|Jets Arena,185100371,E.Q,,Daniel McIntyre,49.89469,-97.14294,Entire home/apt,112,2,8,2022-05-22,3.58,6,328,8,
639711983377187673,One private room is available for Airbnb.,432228586,Israt Jahan,,Waverley West,49.81442,-97.15565,Private room,32,1,0,,,1,341,0,
601939844366268725,Bnb on Houde,172960313,Mohammad,,St. Norbert - Seine River,49.766232,-97.163681,Private room,48,1,8,2022-05-26,6.00,1,353,8,
15269088,Basement suite available in great location!,97139450,Lai Guen,,Waverley West,49.79788,-97.16589,Entire home/apt,65,1,23,2022-05-22,0.35,1,259,2,
50385698,Cosy studio.   near to.  U of M,116808477,Ross,,Waverley West,49.8083,-97.16658,Entire home/apt,65,5,0,,,1,365,0,
48076448,Woodhaven Enclave! Amazing 4 Bdrm Well Appointed!,298357507,Kevin,,St. James,49.87623,-97.2762,Entire home/apt,169,3,25,2022-03-26,1.84,5,331,21,
563888333634041037,Glass Condo! 2 BDRM w/ Patio and Surreal Sunsets!,568999,Chelsea,,Daniel McIntyre,49.8948,-97.1459,Entire home/apt,176,4,3,2022-05-15,0.82,1,4,3,
615233676217243273,"Whole house, sleeps 8, clean and equipped.",202152988,Candice,,St. Vital,49.84404,-97.1074,Entire home/apt,246,1,0,,,1,69,0,
36801562,"Clean, warm and quite place.",228427235,Nguyen,,Waverley West,49.80373,-97.20004,Private room,55,1,0,,,1,179,0,
40507724,2 Bdr | Hidden Gem | Osborne Village +Parking | 30 Day Minimum,114498849,Nest Host,,Fort Rouge - East Fort Garry,49.8801,-97.14244,Entire home/apt,111,7,33,2021-07-31,1.11,67,287,1,
24796952,RIVER PARK SOUTH and LOVIN IT Entire Basement,101838697,Bryan,,St. Norbert - Seine River,49.81647,-97.08433,Private room,70,2,329,2022-05-27,6.63,2,77,60,
20814619,Self contained suite in lower level of bungalow,149271769,Derek,,Elmwood - East Kildonan,49.9288,-97.09076,Entire home/apt,50,2,178,2022-05-30,3.17,1,157,35,
548133478317253116,"Le Chalet:stylish 4BDRM  w/HotTub, Pool st vital",208357013,Sylvie,,St. Vital,49.84272,-97.10745,Entire home/apt,297,2,11,2022-05-26,2.82,4,304,11,
21837665,Stunning & Spacious  2 Bdrm Home in Wolseley,4997811,Rebecca,,Daniel McIntyre,49.88087,-97.17431,Entire home/apt,118,2,64,2022-06-02,1.18,3,242,6,
595761536758255668,Adorable 2-bedroom suite with free parking.,452302265,Ayoleke,,Waverley West,49.78347,-97.19749,Entire home/apt,75,2,4,2022-06-06,4,1,185,4,
46181458,Cozy room steps from Downtown/entertainment hub,61952268,Adesuwa,,Fort Rouge - East Fort Garry,49.87683,-97.15176,Private room,42,1,32,2022-06-08,1.65,1,266,23,
48759146,Stunning Bridgwater | Pet Friendly•3BEDS•Trails,368562151,Branden,,Waverley West,49.80208,-97.18288,Entire home/apt,97,2,35,2022-05-12,2.42,6,331,27,
36032002,Cozy Bungalow Suite,192346927,Ken,,Fort Rouge - East Fort Garry,49.86431,-97.1204,Private room,69,2,31,2021-11-15,0.90,1,64,13,
53567297,Lovely 1-Bedroom rental unit with free parking,346724029,Stanley,,Waverley West,49.79536,-97.1719,Entire home/apt,160,5,0,,,2,364,0,
39018287,East Elmwood Place,298544648,JaneAnne,,Elmwood - East Kildonan,49.9056,-97.07949,Entire home/apt,110,3,17,2021-10-07,0.53,1,158,8,
51584298,Beautiful Bridgwater | 3BEDs•Spacious•Walking Trails,368562151,Branden,,Waverley West,49.80235,-97.18234,Entire home/apt,94,2,29,2022-05-13,2.95,6,325,29,
21885397,3 bed/1 bath condo in South end of Winnipeg,159654864,Jennifer,,St. Norbert - Seine River,49.78466,-97.15646,Entire home/apt,100,1,4,2018-08-06,0.07,2,65,0,
643696451130082115,"The ""Tupper House"" Heritage Mansion Experience",460606591,Phillip,,Fort Rouge - East Fort Garry,49.87515,-97.15468,Private room,70,1,0,,,2,180,0,
54319194,(W7)The Era Boutique Airbnb- 1BD/1BTH Central,365974118,Elyse,,Fort Rouge - East Fort Garry,49.87428,-97.14873,Entire home/apt,98,3,14,2022-05-23,3.31,18,318,14,
15760079,Lap of Luxury - New 2 Bdrm w Free Bonus Amenities,101898460,David,,Charleswood - Tuxedo - Westwood,49.85187,-97.2186,Entire home/apt,153,2,72,2022-06-04,1.60,1,317,13,
51507221,"Cozy, Friendly & newly renovated room",8145510,Ruth,,Fort Rouge - East Fort Garry,49.85883,-97.15346,Private room,32,3,3,2022-05-12,0.47,5,343,3,
20405074,"Cozy Central Bungalow with Parking, Laundry +",11773408,Morgan & Damon,,Daniel McIntyre,49.89597,-97.18499,Entire home/apt,89,3,86,2022-06-05,1.53,1,316,19,
20360491,24 Foot Ceiling Executive Loft /w Heated Parking,134777230,Julia,,Daniel McIntyre,49.88998,-97.15442,Entire home/apt,132,4,65,2020-06-14,1.12,18,155,0,
37833722,Spacious & Cozy 2 Bdr | Priv Ent | Parking | St. B,114498849,Nest Host,,St. Boniface,49.88198,-97.11497,Entire home/apt,116,2,50,2022-05-22,1.47,67,141,27,
15230180,Village Loft Condo 305,18581972,Ryan,,Fort Rouge - East Fort Garry,49.88056,-97.1447,Entire home/apt,110,5,37,2022-06-02,0.57,5,57,6,
631867335353433199,NEW! Forever Views-17th Floor-King Bed+24/7 Park,74203278,Roam Rentals,,Daniel McIntyre,49.8931,-97.14547,Entire home/apt,114,2,0,,,23,59,0,
42408782,Converted Loft | Hi-End | 2 Bdr | Exchange District,114498849,Nest Host,,Point Douglas,49.89785,-97.1361,Entire home/apt,135,2,76,2022-05-26,2.75,67,154,40,
27588789,#2 Executive Stay Spacious One Bedroom Downtown,123302934,Executive Stay,,Daniel McIntyre,49.88766,-97.16098,Entire home/apt,107,5,17,2022-05-22,0.37,7,326,8,
27588787,#5 Executive Stay 1 Bedroom Downtown with Parking,123302934,Executive Stay,,Daniel McIntyre,49.8873,-97.16108,Entire home/apt,92,5,19,2021-12-12,0.41,7,342,1,
27397042,Winnipeg Condominium,90508671,Johnny,,Fort Rouge - East Fort Garry,49.88869,-97.14334,Entire home/apt,145,1,6,2018-11-14,0.13,1,364,0,
24476896,Exchange Distrct Loft Condo,184891476,William Robert,,Point Douglas,49.89803,-97.13608,Entire home/apt,89,2,181,2022-06-02,3.68,1,102,38,
53760756,Fresh 2 Bdr | Top Level Suite| Great Area,114498849,Nest Host,,St. Vital,49.86647,-97.10868,Entire home/apt,130,3,5,2022-05-22,2.42,67,85,5,
49517750,Bonavista Private room with free Wifi and parking.,393871664,Damola,,St. Vital,49.82358,-97.05288,Private room,42,1,27,2022-06-05,2.05,3,71,24,
33718930,Modern 1BR|Gym+Rooftop|Downtown Exchange MTS Centr,313682239,E.Q,,Fort Rouge - East Fort Garry,49.89366,-97.14085,Entire home/apt,109,2,66,2022-05-22,1.76,12,143,16,
608178361982825985,✨Twin Bed Solo Traveler✨Student✨Work✨Red River✨,367874453,Ruth,,Point Douglas,49.93086,-97.19116,Private room,36,1,0,,,2,74,0,
28604002,Peaceful night sleep in my home!,42762931,Debbie,,Elmwood - East Kildonan,49.9185,-97.10477,Private room,40,4,0,,,2,308,0,
565172182323053498,Cute Family Friendly Home in Bruce Park!,124976849,Samuel,,St. James,49.87687,-97.21111,Entire home/apt,99,3,1,2022-04-30,0.73,1,265,1,
54200746,🏠 Your Home away from home - 2BDRM ✈️,309608502,David,,St. James,49.88857,-97.2145,Entire home/apt,75,1,11,2022-06-02,2.56,2,158,11,
30932518,"❤️ Fast CHECK-IN ❤️ 4 Bdr & 4 Beds, House.",105884901,Stas,,Charleswood - Tuxedo - Westwood,49.85879,-97.32007,Entire home/apt,147,2,112,2022-04-18,2.74,2,175,5,
43337308,Fully renovated one bedroom home.,109475944,Marc,,Charleswood - Tuxedo - Westwood,49.87688,-97.28175,Entire home/apt,43,30,0,,,1,251,0,
30595133,✮Urban Loft Downtown! Steps Away from MTS Centre✮,313682239,E.Q,,Fort Rouge - East Fort Garry,49.89247,-97.14312,Entire home/apt,120,2,104,2022-05-08,2.45,12,148,18,
613631877171022892,Cheerful 1-bedroom  home with parking on premises,411970522,Lanre,,St. Vital,49.82569,-97.06111,Private room,40,2,1,2022-05-31,1,2,332,1,
6350400,Sunshine Sweet - Inc. Cable and WIFI,33077287,Sergio,,Elmwood - East Kildonan,49.92575,-97.09594,Entire home/apt,68,3,73,2022-04-10,0.97,2,207,12,
38489214,Bright 2 Bedroom★King Bed★Great Location★Priv. Entrance,114498849,Nest Host,,River Heights - Fort Garry,49.86485,-97.15933,Entire home/apt,157,2,42,2022-05-31,1.29,67,160,8,
53342363,Well furnished condo in great location,306182286,Matt,,Mynarski,49.9353,-97.16711,Entire home/apt,139,1,5,2022-06-06,2.42,4,206,5,
643295445562448596,Jennifer’s GREEN Door Guesthouse,62234439,Jennifer,,Point Douglas,49.92062,-97.15979,Entire home/apt,80,3,0,,,4,342,0,
48492001,Beautiful 3 Bdrm 10 min to Airport and City Centre,86138438,Dominique,,Daniel McIntyre,49.8812,-97.18809,Entire home/apt,160,7,13,2022-05-10,0.96,15,106,12,
19554635,Modern Home in Central River Heights,58881006,Jude,,River Heights - Fort Garry,49.85872,-97.17648,Entire home/apt,159,7,100,2022-05-27,1.68,1,256,5,
52996318,Entire 3 bedroom house close to amenities,124913178,Nardia,,Elmwood - East Kildonan,49.90199,-97.08518,Entire home/apt,119,3,7,2022-06-03,1.12,6,26,7,
53755034,Spacious 1-bed basement suite w/private entrance,65407269,Temitayo,,Elmwood - East Kildonan,49.91189,-97.07097,Private room,50,1,2,2022-06-03,1.18,1,361,2,
537674142501729619,Superb City Views! 12th Fl - 2Bed/ 2Bath + Balcony,74203278,Roam Rentals,,Daniel McIntyre,49.89439,-97.14592,Entire home/apt,103,2,28,2022-05-10,6.04,23,15,28,
44046663,"1150 square feet Of modern, open style condo",139114267,Marco,,Charleswood - Tuxedo - Westwood,49.853,-97.21674,Entire home/apt,101,1,70,2022-04-30,3.08,1,233,42,
50909339,Cool and freshly renovated character home in St-B,25608286,Figskin,,St. Boniface,49.87568,-97.10863,Private room,50,4,0,,,1,359,0,
25570456,Home sweet home,192561013,Jemal,,St. Boniface,49.85312,-97.06463,Private room,50,2,34,2022-05-10,0.70,2,364,4,
630983318117442088,Charming river view boutique hotel room (5),390125063,Andrea,,St. Vital,49.86586,-97.11107,Private room,41,3,1,2022-06-01,1,5,284,1,
39422307,Classy 2 Bdr | King Bed | DT + Parking,114498849,Nest Host,,Daniel McIntyre,49.8943,-97.14545,Entire home/apt,130,2,73,2022-05-08,2.29,67,259,28,
16312922,LUXURY CONDO IN THE CITY CENTER,106742367,Lowell,,Point Douglas,49.89612,-97.14025,Entire home/apt,150,2,11,2021-08-02,0.17,1,85,1,
54229182,in the heart of Corydon Village,95776055,Curtis,,Fort Rouge - East Fort Garry,49.87031,-97.15668,Entire home/apt,85,1,5,2022-04-25,1.09,18,322,5,
46566517,(B.3) Beautiful 1BD/1BTH*Sleeps 4*Steps From HSC,365974118,Elyse,,Point Douglas,49.90494,-97.16389,Entire home/apt,92,3,24,2022-02-04,1.29,18,298,11,
41622111,Clean | 1 Bdr | 16th Floor| Downtown,114498849,Nest Host,,Daniel McIntyre,49.89328,-97.1459,Entire home/apt,116,2,27,2022-03-12,0.95,67,158,13,
6349369,Sweet 1 street veiw Incl. Cable and WIFI,33077287,Sergio,,Elmwood - East Kildonan,49.92575,-97.09594,Entire home/apt,74,2,70,2022-05-27,0.81,2,291,12,
560334591762951605,"FREE breakfast, basement bedroom, shared bathroom",443336089,Daniel,,Fort Rouge - East Fort Garry,49.87752,-97.15696,Private room,41,1,6,2022-05-08,1.80,8,295,6,
27542208,"Modern One Bedroom, King bed! 5Mins to U of M.",11135988,Mary,,River Heights - Fort Garry,49.82826,-97.15025,Entire home/apt,91,2,71,2022-05-31,1.55,3,351,17,
39673180,Fishing Family Hotel (B&B),304907737,Maojian,,Mynarski,49.90659,-97.13449,Private room,30,7,1,2020-12-26,0.06,1,180,0,
560267798444262421,"FREE breakfast, private room, private bathroom",443336089,Daniel,,Fort Rouge - East Fort Garry,49.8778,-97.15736,Private room,53,1,13,2022-05-15,5.82,8,300,13,
54283596,Beautiful  3 bedroom house in Bridgewater.,86545223,Sanjiv,,Waverley West,49.77924,-97.21067,Entire home/apt,225,2,4,2022-05-22,1.04,1,341,4,
563828868975155133,Cheerful 2-Bedroom Brand New Residential Home,72157932,WPG Airbnb,,River Heights - Fort Garry,49.84514,-97.15782,Entire home/apt,97,3,7,2022-05-09,2.23,5,162,7,
16465699,HappyHouse*Central*Free Parking*ScenicView⬆️Floor,44467977,Tony & Nina,,Point Douglas,49.90267,-97.12785,Entire home/apt,82,7,106,2022-04-30,1.94,2,110,8,
47894144,Linda Casa,209796774,Ady,,St. Boniface,49.87588,-97.11806,Entire home/apt,76,1,47,2022-01-16,2.96,4,52,26,
51445103,Modern + Spacious 2 Story Suite,86138438,Dominique,,Elmwood - East Kildonan,49.91576,-97.10294,Entire home/apt,145,5,3,2022-05-02,0.36,15,213,3,
52041714,(B.4) Stunning Studio Apt Close to HSC&Central Loc,365974118,Elyse,,Point Douglas,49.90645,-97.16439,Entire home/apt,79,3,13,2022-02-26,1.50,18,326,13,
582712568540713963,2 Suites in Centrally Located Home by HSC!,86138438,Dominique,,Point Douglas,49.90838,-97.15595,Entire home/apt,130,7,0,,,15,175,0,
591191692924568176,Lovely 1 bedroom in a 2 room apartment downtown,429841661,Charles,,Fort Rouge - East Fort Garry,49.88723,-97.14064,Private room,63,1,6,2022-06-05,3.21,1,362,6,
48197927,5 Private Rooms Available!,388852426,Flo,,Transcona,49.89324,-96.9646,Private room,40,1,0,,,1,99,0,
33899947,Entire home close to city center,28742332,Randy,,St. Boniface,49.88891,-97.11435,Entire home/apt,72,3,89,2022-06-03,2.34,1,262,27,
52242258,Newly built Luxury Lower Suite near U of M,83089228,Lucky,,River Heights - Fort Garry,49.84843,-97.15401,Entire home/apt,119,3,8,2022-04-22,1.44,2,172,8,
52187154,The Backyard Barrel,20534721,Ryan,,Daniel McIntyre,49.88148,-97.18223,Entire home/apt,140,2,4,2022-02-22,0.50,1,363,4,
44394773,Cozy suite in Central St Boniface,178683307,Casey,,St. Boniface,49.88574,-97.11716,Entire home/apt,72,3,26,2022-04-11,1.19,4,295,12,
31720671,Bridgewater Center Winnipeg 3beds 2.5bath 1500sqft,134598415,Robert,,Waverley West,49.79386,-97.19602,Entire home/apt,130,90,0,,,1,108,0,
34927415,"Quiet, safe, clean; walk to mall, park, bus nearby",105814844,Maggie,,Charleswood - Tuxedo - Westwood,49.87208,-97.20814,Private room,80,3,0,,,1,365,0,
41107902,•InstaWorthy Views |Modern Building|+Ace Location•,74203278,Roam Rentals,,Daniel McIntyre,49.89351,-97.14408,Entire home/apt,91,2,73,2022-05-19,2.51,23,25,19,
36117951,•Bright&Clean Loft w/ Private Rooftop Terrace,74203278,Roam Rentals,,Point Douglas,49.89795,-97.13487,Entire home/apt,83,4,98,2022-04-03,2.82,23,29,28,
631804996672047756,Stylish 1 Bedroom! King Size Bed! Across from Jets,129679908,The EM,,Daniel McIntyre,49.89371,-97.14539,Entire home/apt,78,2,0,,,3,12,0,
42646643,FREE BREAKFAST+WINE+HOTTUB+SLEEP 5+BD3,110192366,Stay549,,Charleswood - Tuxedo - Westwood,49.85559,-97.27622,Private room,48,1,30,2022-05-28,2.45,6,165,29,
569519928038818346,Queen bed +Wifi+ Netflix Tv +Parking+ Table+Chair,440884142,Dave,,St. Norbert - Seine River,49.79825,-97.14006,Private room,54,1,4,2022-05-27,1.69,4,354,4,
